score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST004132,GCST90446792,GCST90468121,GCST90129433,FINNGEN_R12_CHRONSMALL,GCST000705,GCST001729,GCST005537,GCST90479616,FINNGEN_R12_CHRONNAS,GCST000207,FINNGEN_R12_K11_CD_STRICT2,FINNGEN_R12_CHRONOTH,GCST000042,GCST000023,GCST001652,GCST90475318,GCST000879,GCST000066,GCST000071,GCST90044153,GCST001438,GCST90103740,GCST90446793,FINNGEN_R12_RX_CROHN_2NDLINE,GCST003097_2,GCST90319897,GCST90103738,GCST002094,GCST000014,FINNGEN_R12_RX_CROHN_1STLINE,GCST001396,FINNGEN_R12_CHRONLARGE,GCST001785,GCST90103739,GCST008485,GCST003360,GCST010577,GCST007216,GCST001118,GCST000039,GCST90428830,GCST90454588,GCST000955,GCST90301326,FINNGEN_R12_ULCERILEO,GCST010124,GCST90301328,GCST003959,GCST90479615,GCST001473,GCST90179177,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.40884520996143,ENSG00000175164,ABO,protein_coding,0.668386240426193,NA,NA,FINNGEN_R12_RX_CROHN_2NDLINE/GCST90446792,0.88496208190918/0.857930123806,NA,0.8579301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8849621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ABO,28,GWAS,1,9,1
0.407726479842497,ENSG00000145623,OSMR,protein_coding,0.667512276420032,NA,NA,GCST005537/GCST90446792,0.88259094953537/0.861664235591888,NA,0.8616642,NA,NA,NA,NA,NA,0.8825909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,OSMR,9180,GWAS,1,88,10
0.406945851013829,ENSG00000164512,ANKRD55,protein_coding,0.667500475474144,NA,NA,GCST001729/FINNGEN_R12_RX_CROHN_2NDLINE/FINNGEN_R12_RX_CROHN_1STLINE/GCST003097_2,0.809522092342377/0.680967748165131/0.680967748165131/0.680967748165131,NA,NA,NA,NA,NA,NA,0.8095221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6809677,0.6809677,NA,NA,NA,NA,0.6809677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ANKRD55,79722,GWAS,1,40,3
0.406403876126502,ENSG00000164113,ADAD1,protein_coding,0.668503516721215,NA,NA,GCST90446792/GCST90446792,0.839220821857452/0.805827975273132,NA,0.805828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ADAD1,132612,GWAS,1,36,6
0.40637374548696,ENSG00000138684,IL21,protein_coding,0.66257669470917,NA,NA,GCST004132,0.741386890411377,0.7413869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,IL21,59067,GWAS,1,113,14
0.404451729068386,ENSG00000185650,ZFP36L1,protein_coding,0.665292383043195,NA,NA,GCST90446792/GCST004132,0.839445054531097/0.833346307277679,0.8333463,0.8394451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ZFP36L1,677,GWAS,1,44,1
0.403679641731004,ENSG00000081237,PTPRC,protein_coding,0.648652614012144,NA,NA,FINNGEN_R12_RX_CROHN_1STLINE/GCST90446792,0.861664235591888/0.821280241012573,NA,0.8212802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8616642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PTPRC,5788,GWAS,1,500,48
0.402955312207522,ENSG00000197375,SLC22A5,protein_coding,0.653598375363638,NA,NA,GCST90446792,0.865139663219452,NA,0.8651397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SLC22A5,6584,GWAS,1,68,3
0.40066097270744,ENSG00000198369,SPRED2,protein_coding,0.659056876673328,NA,NA,GCST90446793/GCST90301326,0.876013517379761/0.832340002059937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8760135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83234,NA,NA,NA,NA,NA,NA,NA,2,SPRED2,200734,GWAS,1,88,3
0.400010258469802,ENSG00000011485,PPP5C,protein_coding,0.657986501163163,NA,NA,GCST90446792/GCST001729/GCST005537,0.817556738853455/0.733239948749542/0.733239948749542,NA,0.8175567,NA,NA,NA,NA,0.7332399,0.7332399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PPP5C,5536,GWAS,1,147,2
0.398169382798366,ENSG00000203963,C1orf141,protein_coding,0.654958400467051,NA,NA,GCST90103740/GCST90446793,0.834388315677643/0.806305468082428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8343883,0.8063055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C1orf141,400757,GWAS,1,9,1
0.397462872885062,ENSG00000197208,SLC22A4,protein_coding,0.63539990964679,NA,NA,GCST004132,0.912812173366547,0.9128122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SLC22A4,6583,GWAS,1,70,6
0.397388866224155,ENSG00000155849,ELMO1,protein_coding,0.653674509969518,NA,NA,GCST90446793/GCST90446792,0.866830766201019/0.833656668663025,NA,0.8336567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8668308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ELMO1,9844,GWAS,1,113,2
0.396971534010676,ENSG00000113742,CPEB4,protein_coding,0.65222811667066,NA,NA,GCST000879/GCST001729,0.816344797611237/0.775151789188385,NA,NA,NA,NA,NA,NA,0.7751518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8163448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CPEB4,80315,GWAS,1,51,0
0.393691100398492,ENSG00000120659,TNFSF11,protein_coding,0.629832140296684,NA,NA,GCST000879,0.870517432689667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8705174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNFSF11,8600,GWAS,1,358,24
0.39354444372523,ENSG00000157978,LDLRAP1,protein_coding,0.647350726877712,NA,NA,GCST004132/GCST90446792,0.856804013252258/0.832155108451843,0.856804,0.8321551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,LDLRAP1,26119,GWAS,1,131,2
0.393323106318879,ENSG00000197272,IL27,protein_coding,0.631951290436321,NA,NA,GCST90103740/GCST90319897/GCST005537,0.774944722652435/0.774944722652435/0.565660655498505,NA,NA,NA,NA,NA,NA,NA,0.5656607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7749447,NA,NA,NA,0.7749447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,IL27,246778,GWAS,1,42,6
0.391600001994091,ENSG00000109787,KLF3,protein_coding,0.64415226787748,NA,NA,GCST90446793/GCST90446792/GCST90319897/GCST90446793/GCST90446792/GCST002094/GCST001785,0.711712598800659/0.65339183807373/0.636681854724884/0.632947385311127/0.632947385311127/0.607203960418701/0.581906199455261,NA,0.6329474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6329474,NA,NA,0.6366819,NA,0.607204,NA,NA,NA,NA,0.5819062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,KLF3,51274,GWAS,1,29,0
0.391307471862343,ENSG00000153094,BCL2L11,protein_coding,0.642759181827057,NA,NA,FINNGEN_R12_RX_CROHN_2NDLINE/FINNGEN_R12_RX_CROHN_1STLINE,0.848741054534912/0.627814769744873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8487411,NA,NA,NA,NA,NA,0.6278148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,BCL2L11,10018,GWAS,1,299,20
0.389773613404599,ENSG00000189067,LITAF,protein_coding,0.633568826508151,NA,NA,GCST90446793,0.836398780345917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8363988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LITAF,9516,GWAS,1,58,3
0.388368050123989,ENSG00000120690,ELF1,protein_coding,0.636708194671652,NA,NA,GCST001785/GCST90446793,0.812540113925934/0.771513521671295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7715135,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8125401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ELF1,1997,GWAS,1,20,2
0.388112524332392,ENSG00000100368,CSF2RB,protein_coding,0.634204915533762,NA,NA,GCST90446793/GCST90446792/GCST90319897,0.780428409576416/0.717924296855927/0.679484307765961,NA,0.7179243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7804284,NA,NA,0.6794843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CSF2RB,1439,GWAS,1,177,18
0.386286083112886,ENSG00000158987,RAPGEF6,protein_coding,0.635411274820241,NA,NA,GCST90446792/GCST004132,0.84169739484787/0.814023613929749,0.8140236,0.8416974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RAPGEF6,51735,GWAS,1,29,0
0.385634972582238,ENSG00000184730,APOBR,protein_coding,0.62985204746806,NA,NA,GCST90446793,0.916180968284607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,APOBR,55911,GWAS,1,69,3
0.385548924679355,ENSG00000138031,ADCY3,protein_coding,0.634198705171809,NA,NA,GCST005537/GCST004132,0.751486361026764/0.502064287662506,0.5020643,NA,NA,NA,NA,NA,NA,0.7514864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ADCY3,109,GWAS,1,235,3
0.384818343671916,ENSG00000111252,SH2B3,protein_coding,0.631097171147317,NA,NA,GCST005537,0.85775226354599,NA,NA,NA,NA,NA,NA,NA,0.8577523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SH2B3,10019,GWAS,1,100,17
0.383785896108186,ENSG00000152217,SETBP1,protein_coding,0.630386760848046,NA,NA,GCST90446793/GCST90446792,0.829550683498383/0.829550683498383,NA,0.8295507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8295507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SETBP1,26040,GWAS,1,107,5
0.383776200755895,ENSG00000187796,CARD9,protein_coding,0.628710786864978,NA,NA,GCST005537/GCST000879,0.817027449607849/0.738628923892975,NA,NA,NA,NA,NA,NA,NA,0.8170274,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7386289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CARD9,64170,GWAS,1,129,16
0.383108786567899,ENSG00000115009,CCL20,protein_coding,0.596534011787841,NA,NA,GCST005537/GCST90446793,0.740871429443359/0.663366496562958,NA,NA,NA,NA,NA,NA,NA,0.7408714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6633665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CCL20,6364,GWAS,1,286,23
0.382784391772271,ENSG00000108688,CCL7,protein_coding,0.613784138968683,NA,NA,GCST90446792,0.837513387203217,NA,0.8375134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CCL7,6354,GWAS,1,131,7
0.381934279627867,ENSG00000181751,MACIR,protein_coding,0.628252888533322,NA,NA,FINNGEN_R12_RX_CROHN_2NDLINE/FINNGEN_R12_RX_CROHN_1STLINE,0.836627662181854/0.787202537059784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8366277,NA,NA,NA,NA,NA,0.7872025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,C5orf30,90355,GWAS,1,1,NA
0.381306662479788,ENSG00000100985,MMP9,protein_coding,0.591803883189621,NA,NA,GCST004132,0.856760382652283,0.8567604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MMP9,4318,GWAS,1,500,28
0.380647347768977,ENSG00000112977,DAP,protein_coding,0.624388182303041,NA,NA,GCST005537,0.709453403949738,NA,NA,NA,NA,NA,NA,NA,0.7094534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DAP,1611,GWAS,1,18,0
0.379186762557543,ENSG00000143226,FCGR2A,protein_coding,0.607543277065003,NA,NA,FINNGEN_R12_RX_CROHN_1STLINE,0.933605432510376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9336054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FCGR2A,2212,GWAS,1,320,19
0.378839831831458,ENSG00000117586,TNFSF4,protein_coding,0.620971672962856,NA,NA,GCST90479616,0.745417654514313,NA,NA,NA,NA,NA,NA,NA,NA,0.7454177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNFSF4,7292,GWAS,1,135,16
0.377232975107703,ENSG00000134716,CYP2J2,protein_coding,0.594343989169967,NA,NA,GCST90479615/GCST90479616,0.782120585441589/0.782120585441589,NA,NA,NA,NA,NA,NA,NA,NA,0.7821206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7821206,NA,NA,1,CYP2J2,1573,GWAS,1,83,0
0.376764730081692,ENSG00000219073,CELA3B,protein_coding,0.619749372069795,NA,NA,GCST90446792,0.703588008880615,NA,0.703588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CELA3B,23436,GWAS,1,45,0
0.376499721352845,ENSG00000180251,SLC9A4,protein_coding,0.619313452833777,NA,NA,GCST90446793/GCST90103740,0.799063146114349/0.705940365791321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7059404,0.7990631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SLC9A4,389015,GWAS,1,27,2
0.37635734814657,ENSG00000124766,SOX4,protein_coding,0.618167363523876,NA,NA,GCST90446792/GCST005537/GCST004132/GCST001729/GCST90446792/FINNGEN_R12_RX_CROHN_1STLINE/FINNGEN_R12_RX_CROHN_2NDLINE,0.72784686088562/0.545334577560425/0.545334577560425/0.545334577560425/0.541598200798035/0.530924022197723/0.52978926897049,0.5453346,0.5415982,NA,NA,NA,NA,0.5453346,0.5453346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5297893,NA,NA,NA,NA,NA,0.530924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,SOX4,6659,GWAS,1,114,3
0.376147614114546,ENSG00000115604,IL18R1,protein_coding,0.613718325689591,NA,NA,GCST005537/GCST000879,0.852048635482788/0.503918468952179,NA,NA,NA,NA,NA,NA,NA,0.8520486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5039185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,IL18R1,8809,GWAS,1,137,28
0.375324309249153,ENSG00000164308,ERAP2,protein_coding,0.613165022522582,NA,NA,GCST90446792/GCST000879/GCST004132,0.783960521221161/0.654753386974335/0.548649311065674,0.5486493,0.7839605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6547534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ERAP2,64167,GWAS,1,35,4
0.366382390535902,ENSG00000106952,TNFSF8,protein_coding,0.601145379370217,NA,NA,FINNGEN_R12_RX_CROHN_1STLINE,0.795146942138672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7951469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNFSF8,944,GWAS,1,73,10
0.366031449861809,ENSG00000134376,CRB1,protein_coding,0.602093941119347,NA,NA,GCST90446792/GCST90446792,0.77866131067276/0.763581156730652,NA,0.7635812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CRB1,23418,GWAS,1,14,0
0.365934942529281,ENSG00000104312,RIPK2,protein_coding,0.596756292041224,NA,NA,GCST90103739,0.857769310474396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8577693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RIPK2,8767,GWAS,1,169,14
0.364639604686076,ENSG00000163933,RFT1,protein_coding,0.599804461492388,NA,NA,GCST90446792/GCST004132,0.795774459838867/0.763433337211609,0.7634333,0.7957745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RFT1,91869,GWAS,1,14,0
0.364626812588302,ENSG00000153093,ACOXL,protein_coding,0.598756590240334,NA,NA,FINNGEN_R12_RX_CROHN_1STLINE,0.77531635761261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7753164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ACOXL,55289,GWAS,1,67,1
0.364534242121091,ENSG00000067182,TNFRSF1A,protein_coding,0.584257674896861,NA,NA,GCST005537,0.961059510707855,NA,NA,NA,NA,NA,NA,NA,0.9610595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNFRSF1A,7132,GWAS,1,427,37
0.363187415736934,ENSG00000118503,TNFAIP3,protein_coding,0.57439483400644,NA,NA,GCST005537,0.91087931394577,NA,NA,NA,NA,NA,NA,NA,0.9108793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNFAIP3,7128,GWAS,1,243,34
0.358892977093683,ENSG00000130203,APOE,protein_coding,0.585979585820729,NA,NA,FINNGEN_R12_RX_CROHN_1STLINE,0.963891923427582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9638919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,APOE,348,GWAS,1,500,14
0.357007606571951,ENSG00000013725,CD6,protein_coding,0.58460133237165,NA,NA,GCST005537,0.961624801158905,NA,NA,NA,NA,NA,NA,NA,0.9616248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CD6,923,GWAS,1,134,11
0.354082295648796,ENSG00000133103,COG6,protein_coding,0.582438489775283,NA,NA,FINNGEN_R12_RX_CROHN_1STLINE/FINNGEN_R12_RX_CROHN_2NDLINE,0.770613014698029/0.749816298484802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7498163,NA,NA,NA,NA,NA,0.770613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,COG6,57511,GWAS,1,132,2
